record_id,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,source_url,query_date,record_status,double_count_key,double_count_rule,aggregation_policy,product_scope,notes
cand:l2-twse-8011,issuer,issuer:TW:8011,issuer:TW:8011,-,-,-,台通,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8011,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8011""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8016,issuer,issuer:TW:8016,issuer:TW:8016,-,-,-,矽創,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8016,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8016""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8021,issuer,issuer:TW:8021,issuer:TW:8021,-,-,-,尖點,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8021,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8021""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8028,issuer,issuer:TW:8028,issuer:TW:8028,-,-,-,昇陽半導體,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8028,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8028""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8033,issuer,issuer:TW:8033,issuer:TW:8033,-,-,-,雷虎,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8033,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8033""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8039,issuer,issuer:TW:8039,issuer:TW:8039,-,-,-,台虹,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8039,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8039""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8045,issuer,issuer:TW:8045,issuer:TW:8045,-,-,-,達運光電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8045,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8045""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8046,issuer,issuer:TW:8046,issuer:TW:8046,-,-,-,南電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8046,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8046""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8070,issuer,issuer:TW:8070,issuer:TW:8070,-,-,-,長華*,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8070,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8070""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8072,issuer,issuer:TW:8072,issuer:TW:8072,-,-,-,陞泰,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8072,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8072""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8081,issuer,issuer:TW:8081,issuer:TW:8081,-,-,-,致新,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8081,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8081""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8101,issuer,issuer:TW:8101,issuer:TW:8101,-,-,-,華冠,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8101,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8101""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8103,issuer,issuer:TW:8103,issuer:TW:8103,-,-,-,瀚荃,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8103,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8103""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8104,issuer,issuer:TW:8104,issuer:TW:8104,-,-,-,錸寶,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8104,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8104""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8105,issuer,issuer:TW:8105,issuer:TW:8105,-,-,-,凌巨,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8105,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8105""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8110,issuer,issuer:TW:8110,issuer:TW:8110,-,-,-,華東,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8110,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8110""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8112,issuer,issuer:TW:8112,issuer:TW:8112,-,-,-,至上,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8112,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8112""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8114,issuer,issuer:TW:8114,issuer:TW:8114,-,-,-,振樺電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8114,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8114""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8131,issuer,issuer:TW:8131,issuer:TW:8131,-,-,-,福懋科,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8131,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8131""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8150,issuer,issuer:TW:8150,issuer:TW:8150,-,-,-,南茂,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8150,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8150""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8162,issuer,issuer:TW:8162,issuer:TW:8162,-,-,-,微矽電子-創,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8162,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8162""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8163,issuer,issuer:TW:8163,issuer:TW:8163,-,-,-,達方,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8163,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8163""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8201,issuer,issuer:TW:8201,issuer:TW:8201,-,-,-,無敵,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8201,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8201""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8210,issuer,issuer:TW:8210,issuer:TW:8210,-,-,-,勤誠,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8210,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8210""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8213,issuer,issuer:TW:8213,issuer:TW:8213,-,-,-,志超,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8213,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8213""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8215,issuer,issuer:TW:8215,issuer:TW:8215,-,-,-,明基材,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8215,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8215""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8222,issuer,issuer:TW:8222,issuer:TW:8222,-,-,-,寶一,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8222,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8222""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8249,issuer,issuer:TW:8249,issuer:TW:8249,-,-,-,菱光,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8249,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8249""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8261,issuer,issuer:TW:8261,issuer:TW:8261,-,-,-,富鼎,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8261,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8261""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8271,issuer,issuer:TW:8271,issuer:TW:8271,-,-,-,宇瞻,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8271,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8271""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8341,issuer,issuer:TW:8341,issuer:TW:8341,-,-,-,日友,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8341,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8341""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8367,issuer,issuer:TW:8367,issuer:TW:8367,-,-,-,建新國際,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8367,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8367""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8374,issuer,issuer:TW:8374,issuer:TW:8374,-,-,-,羅昇,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8374,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8374""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8404,issuer,issuer:TW:8404,issuer:TW:8404,-,-,-,百和興業-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8404,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8404""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-8411,issuer,issuer:TW:8411,issuer:TW:8411,-,-,-,福貞-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:8411,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 8411""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
